PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle
0.085158,0.046919,-0.021384,0.0014699999999999436,9.000000000002062e-05,-0.0012300000000000158,0.197503146902104,-0.0965648993847763,-0.8022242446174599,0.555071156266041,-0.923264,0.024480000000000002,0.027808,0.00161,-3.0000000000030006e-05,0.00032000000000000783,0.00016000000000000172,0.34829256320465507,0.0954794974847559,0.690315892089044,0.626928963364828,-0.88271
0.0852,0.046971,-0.021453,0.0017000000000000348,0.0007599999999999968,-0.0019599999999999826,0.19774183273403198,-0.0964303270700249,-0.802144476860549,0.55512484888561,-0.923427,0.02445,0.027851,0.00157,-0.00033000000000001783,0.0006800000000000209,-0.00035000000000000086,0.348380814717234,0.0953741686170174,0.6903599249576551,0.6268474694134379,-0.876015
0.085326,0.047186,-0.021777,0.002429999999999932,0.0029900000000000065,-0.004730000000000012,0.20031158380638198,-0.0949101884165622,-0.806577345051409,0.547996635005664,-0.921631,0.024237,0.028258,0.001225,-0.0024799999999999822,0.00449999999999999,-0.00397,0.354769716671633,0.0945809434479331,0.7008705007620339,0.611533673995803,-0.73134
0.085588,0.047699,-0.022746000000000002,0.004299999999999997,0.00779999999999996,-0.013619999999999986,0.209713481139822,-0.0966735595257563,-0.813462286212707,0.533810441661114,-0.908568,0.023861,0.029282,0.00035299999999999996,-0.006189999999999979,0.014739999999999996,-0.012570000000000005,0.362147757692305,0.102097582841888,0.707985385605619,0.597646868096154,-0.573601
0.086043,0.048651,-0.024671000000000002,0.008429999999999965,0.01680000000000001,-0.03217999999999998,0.225727573106675,-0.10354359250194199,-0.823600846669015,0.509909239529196,-0.908241,0.023171999999999998,0.030676,-0.001127,-0.012779999999999979,0.02824999999999998,-0.02697,0.3671286805005661,0.118631300855108,0.70772662233907,0.591832894019815,-0.477259
0.086346,0.049315,-0.025981,0.01020000000000007,0.02128999999999999,-0.04204,0.234387019313614,-0.11013476323636501,-0.826819430905152,0.49930220085818894,-0.905465,0.022765,0.031403,-0.002139,-0.014720000000000009,0.03145000000000002,-0.03364,0.36920345201145294,0.127541716807932,0.7080709245891701,0.588266510391294,-0.444438
0.087035,0.050872,-0.029077999999999996,0.014470000000000037,0.03173000000000002,-0.06332,0.254725985097178,-0.12794657397249798,-0.8311048556917771,0.47750294823228395,-0.8657860000000001,0.021938,0.032583,-0.0044740000000000005,-0.01923000000000001,0.03301000000000002,-0.04827,0.367922106378597,0.145216548397451,0.7133383124929058,0.578527380198414,-0.308254
0.087733,0.052432000000000006,-0.032505,0.01690000000000011,0.03781,-0.07833999999999999,0.279348797765185,-0.154273340114075,-0.827901487833975,0.4612408396483161,-0.7867529999999999,0.021215,0.033352,-0.006679000000000001,-0.019570000000000004,0.026760000000000016,-0.055520000000000014,0.356720394293409,0.166044951206221,0.701257856432531,0.594488900876821,-0.015309999999999999
0.088127,0.053126,-0.034303,0.01780999999999991,0.03811000000000002,-0.08322,0.29362358458329496,-0.16911292076089599,-0.8245555669023779,0.453093950189664,-0.765688,0.020919999999999998,0.033664,-0.007732999999999999,-0.018449999999999998,0.02260999999999999,-0.05594000000000001,0.345666715589166,0.18028852094924103,0.68430623392443,0.6162268650098729,0.08919500000000001
0.088812,0.054184,-0.03756,0.017770000000000008,0.033120000000000024,-0.08482000000000005,0.320281556750671,-0.197131112623182,-0.8168597792240259,0.43737758279018896,-0.631464,0.020502,0.034006,-0.00938,-0.014359999999999996,0.01423000000000001,-0.04906,0.332105448486124,0.20563205965607897,0.642495130552928,0.659258245563303,0.1986
