PSML_position_x,PSML_position_y,PSML_position_z,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSML_orientation_x,PSML_orientation_y,PSML_orientation_z,PSML_orientation_w,PSML_gripper_angle,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z,PSMR_orientation_x,PSMR_orientation_y,PSMR_orientation_z,PSMR_orientation_w,PSMR_gripper_angle
0.087656,0.040629000000000005,-0.03059,0.0009199999999999486,-5.999999999999062e-05,-5.999999999999062e-05,-0.16093685483576198,-0.26999016093482997,0.269604171140404,0.910229769155927,-0.110893,0.023875999999999998,0.027137,-0.010011,-0.00021999999999997719,1.0000000000010001e-05,1.9999999999985307e-05,-0.105427632090966,0.27970227178274604,-0.267627485390047,0.9159842698513241,-0.220567
0.08770900000000001,0.040624,-0.030594999999999997,0.0013599999999999726,-4.999999999998062e-05,-7.000000000000062e-05,-0.160918281259301,-0.27006012671752805,0.269696142751869,0.9101850500302829,-0.110077,0.023865,0.027136,-0.010011,-0.00016999999999999654,-1.0000000000010001e-05,0.0,-0.10542528267900599,0.279719813064208,-0.26765545449063,0.91597101134959,-0.22040300000000002
0.087757,0.040621,-0.030593000000000002,0.0018400000000000358,-4.0000000000040004e-05,-2.999999999999531e-05,-0.16091115252305,-0.270126565385026,0.269793136770528,0.9101378483606272,-0.113179,0.023875,0.027127999999999996,-0.010020000000000001,-0.00011999999999998125,-5.999999999999062e-05,-4.999999999999796e-05,-0.10542521700396301,0.27971812401057,-0.267653509946408,0.915972102922923,-0.22040300000000002
0.087753,0.040633999999999997,-0.030585,0.0009699999999999986,5.000000000005e-05,4.999999999998062e-05,-0.160907775702195,-0.27013682112545395,0.269808243535205,0.910130923170537,-0.11481199999999998,0.023863,0.027114999999999997,-0.010031,-0.00013000000000002593,-0.00022000000000001183,-0.00019999999999999185,-0.105420880943351,0.279751643765019,-0.26770697877864896,0.9159467392731451,-0.21860700000000002
0.087753,0.040635000000000004,-0.030579000000000002,0.0004400000000000237,0.00010999999999997125,0.00016000000000002124,-0.160919342308932,-0.270134532140702,0.269813968934403,0.9101278602393459,-0.113506,0.023846,0.027116,-0.010037,-0.00019000000000001652,-0.00019999999999999185,-0.0002599999999999998,-0.10541099082094399,0.279737603133216,-0.267676457409684,0.9159610857214581,-0.21779099999999998
0.087738,0.040626,-0.030583,-0.00019000000000005124,5.000000000005e-05,9.999999999999593e-05,-0.16093005302577099,-0.27009643665275196,0.26976233750920003,0.91015257742984,-0.110077,0.02384,0.027107,-0.010038,-0.00035000000000000314,-0.00021000000000000182,-0.00018000000000000654,-0.10541505375379,0.279792258906579,-0.267771360845477,0.915916184270701,-0.217464
0.087714,0.040631,-0.03058,-0.0003899999999999737,-3.0000000000030006e-05,5.000000000001531e-05,-0.16093576798792902,-0.27007342215285,0.26973302430339297,0.910167084017505,-0.10991400000000001,0.023846,0.027111,-0.010034,-0.00016999999999999654,-4.000000000000531e-05,-2.999999999999531e-05,-0.105417342198441,0.27977544672370697,-0.267744375159382,0.915928945358143,-0.216811
0.087738,0.040628,-0.030581999999999998,-0.00015000000000001124,-7.000000000000062e-05,-3.0000000000030006e-05,-0.160916365845759,-0.27014219725739497,0.269826162826578,0.910122496325756,-0.10681099999999999,0.023847,0.027123,-0.010023,1.0000000000010001e-05,7.000000000000062e-05,0.00014000000000000123,-0.10541974979615198,0.279759714448275,-0.267718465387839,0.915941047128644,-0.216811
0.087743,0.040619999999999996,-0.030587,5.000000000005e-05,-5.999999999999062e-05,-4.000000000000531e-05,-0.16091791195174202,-0.270137437201098,0.269818777028018,0.9101258254761361,-0.103219,0.023858,0.02712,-0.010026,0.00018000000000000654,0.00012999999999999123,0.00011999999999999858,-0.1054205455892,0.279752706595768,-0.267707653908647,0.915946255933581,-0.216648
0.087737,0.040607,-0.030594999999999997,0.0002299999999999525,-0.00024000000000003183,-0.00015000000000001124,-0.16092474357551,-0.270113096519937,0.26978524159343303,0.9101417831370779,-0.10289200000000001,0.023862,0.027108999999999998,-0.010037,0.00016000000000002124,-1.9999999999985307e-05,-3.0000000000012652e-05,-0.10541931192589199,0.27976211702188397,-0.26772382461156496,0.9159387972391279,-0.216648
0.087757,0.0406,-0.030594,0.00019000000000005124,-0.00028000000000000247,-0.00011999999999998125,-0.16090837242765899,-0.270206700738683,0.269923124573401,0.910076008572432,-0.113179,0.023823,0.027079000000000002,-0.010086,-0.00023999999999999721,-0.0004400000000000237,-0.0006299999999999883,-0.105871061683145,0.278991239277633,-0.270606496941824,0.915274456388513,-0.214035
0.08780299999999999,0.040569,-0.030614,0.0006000000000000449,-0.0005100000000000243,-0.00026999999999999247,-0.160871411635061,-0.270338092956288,0.270100698470799,0.9099908335257489,-0.12803900000000001,0.023777,0.027032999999999998,-0.01015,-0.0008100000000000121,-0.000869999999999968,-0.0012399999999999911,-0.10726740658238901,0.276577694229312,-0.27879001130270503,0.9133863433059001,-0.2093
0.087996,0.040348,-0.030758999999999998,0.0025900000000000922,-0.002589999999999953,-0.0016400000000000095,-0.160681536350639,-0.270969178726546,0.270948940546282,0.9095844214107379,-0.204622,0.023596000000000002,0.026887,-0.010493,-0.0026600000000000235,-0.00222,-0.004559999999999998,-0.11234067270784101,0.26716665789176197,-0.30910294081908,0.905790771725729,-0.20391099999999998
0.08822200000000001,0.040005,-0.030986,0.004649999999999932,-0.005949999999999983,-0.00392,-0.16061104456378603,-0.271169109655126,0.271182697460307,0.909467619506669,-0.242179,0.023209999999999998,0.026885000000000003,-0.011375,-0.00612999999999999,-0.0019399999999999973,-0.012890000000000004,-0.12404297317906,0.25471160987865304,-0.355586021529382,0.8906704878297191,-0.204238
0.08843200000000001,0.03967,-0.031274,0.006289999999999907,-0.008990000000000041,-0.006600000000000043,-0.159492648949655,-0.272617831912136,0.271939784527768,0.909005151935642,-0.264386,0.022632,0.026930000000000003,-0.012834,-0.011450000000000002,-0.001030000000000024,-0.02684000000000001,-0.14448151150938698,0.241639393569751,-0.40801317491937705,0.868481862447003,-0.197706
0.088585,0.039472,-0.031465,0.005889999999999923,-0.00876000000000002,-0.007059999999999983,-0.15951761674248,-0.276924739377524,0.271850125391517,0.907724808515283,-0.269285,0.022259,0.026969,-0.013747,-0.013369999999999979,0.0008199999999999874,-0.032540000000000006,-0.156748174821742,0.23529486054597895,-0.431348408305567,0.8567408528504721,-0.180724
0.089054,0.039013,-0.031988,0.008319999999999994,-0.009919999999999998,-0.010020000000000029,-0.155991715689548,-0.290337405580558,0.278545108758507,0.9020994390551931,-0.266999,0.021454,0.027221,-0.015821,-0.017560000000000006,0.003359999999999995,-0.04446000000000002,-0.18351513714947898,0.224276067517648,-0.465477204908581,0.836273526835761,-0.165211
0.089758,0.038343,-0.032661,0.013260000000000077,-0.013269999999999949,-0.013869999999999992,-0.14719239431117098,-0.310943646451664,0.280077362727045,0.896217115812988,-0.254916,0.020922,0.027666000000000003,-0.01799,-0.017099999999999997,0.0073600000000000046,-0.05156,-0.21066003334553499,0.210524476108897,-0.508720294082478,0.807778099293717,-0.12520499999999998
0.090171,0.037888,-0.033047,0.01586000000000004,-0.015840000000000017,-0.015819999999999997,-0.144331134102589,-0.321527896413014,0.285820267294885,0.891120143617213,-0.24544499999999997,0.020877,0.027891000000000003,-0.01901,-0.013820000000000013,0.009219999999999992,-0.05262999999999999,-0.220783276379302,0.210740669556962,-0.525662139414259,0.794054425245731,-0.078831
0.09096599999999999,0.03682,-0.033864,0.01912000000000011,-0.02193,-0.01875999999999996,-0.14115793255090198,-0.341140341036207,0.309254975682574,0.8763897910240771,-0.224217,0.021023,0.028162,-0.020497,-0.004310000000000007,0.009410000000000009,-0.04676,-0.236277103419573,0.21648010145664603,-0.540342559148224,0.778035612839235,0.128385
0.091616,0.035555,-0.034714999999999996,0.018579999999999985,-0.027879999999999988,-0.020540000000000003,-0.139733723416499,-0.353545358463654,0.32939833449836103,0.864278255701643,-0.203969,0.021359,0.027864,-0.021265,0.004369999999999999,0.001980000000000002,-0.03275,-0.253887201828726,0.19744962651185996,-0.567002971285986,0.7583287969547041,0.242362
0.09210399999999999,0.034342000000000004,-0.035575,0.01933000000000004,-0.035460000000000005,-0.025280000000000025,-0.142146482116801,-0.35441207009559994,0.33863242348332695,0.8599503148195121,-0.190416,0.021713,0.026806,-0.021332,0.00836,-0.010849999999999992,-0.023220000000000008,-0.259533004207968,0.16514250138906,-0.576687278971447,0.7568370737710061,0.237627
0.092257,0.033783999999999995,-0.03597,0.012910000000000005,-0.03035999999999997,-0.02106000000000004,-0.14677846266523,-0.350350764939681,0.34063104250669896,0.8600470436462242,-0.17572000000000002,0.021866,0.026225,-0.021093999999999998,0.00843,-0.01937000000000001,-0.005970000000000003,-0.25778423388825605,0.145185391814506,-0.5830837796130021,0.7566252683558291,0.22603299999999998
0.092335,0.032818,-0.036633,0.007189999999999973,-0.027370000000000037,-0.01917999999999996,-0.15468110578966102,-0.34138307690081604,0.338965745097887,0.862921534073437,-0.142572,0.02229,0.025197999999999998,-0.020134,0.009310000000000013,-0.026659999999999982,0.011309999999999999,-0.249311587842631,0.114650122730598,-0.597633441880715,0.7533480939585991,0.224563
0.09224299999999999,0.032165,-0.037091000000000006,0.0013900000000000026,-0.021769999999999984,-0.015159999999999962,-0.159451730921278,-0.33328169572282,0.33214680472939895,0.867857682405578,-0.128202,0.022642,0.024469,-0.018841999999999998,0.009289999999999993,-0.023369999999999988,0.02489999999999999,-0.239770583480347,0.0966147134833415,-0.618872348889299,0.741736260551058,0.268978
0.092198,0.031956,-0.037226,-0.0005900000000000348,-0.018280000000000032,-0.012560000000000002,-0.16023573765206198,-0.331097417349106,0.32917819659215597,0.8696785173224569,-0.125753,0.022734,0.024179,-0.018195,0.008680000000000005,-0.020459999999999992,0.02899000000000002,-0.236203374985298,0.0911623630274585,-0.6302855272991821,0.7339193029822799,0.27698
0.092164,0.031800999999999996,-0.037317,-0.0017100000000000448,-0.01016999999999997,-0.0068400000000000405,-0.161209154921129,-0.328427284472667,0.32559004573975,0.8718590765133509,-0.124446,0.022921,0.023714,-0.016872,0.006309999999999996,-0.014840000000000029,0.032619999999999975,-0.23052390485482196,0.0878885837910842,-0.6452972964221719,0.722997735376756,0.31061700000000003
0.092158,0.031976,-0.037217,-0.0008500000000000174,-0.0018900000000000169,-0.0012600000000000113,-0.162221718137886,-0.32782980149302804,0.327990553391801,0.870995942759307,-0.110077,0.023211000000000002,0.023628,-0.015821,0.005690000000000001,-0.008410000000000016,0.03021,-0.23255693002291,0.0816027205008831,-0.663105322485281,0.7067882296677449,0.36956500000000003
